x,"y
"
2019-04-04 00:02:29,18549875
2019-04-05 00:02:15,18575484
2019-04-06 00:01:43,18987870
2019-04-07 00:02:04,19617528
2019-04-08 00:02:15,20259972
2019-04-09 00:02:09,20287317
2019-04-10 00:02:21,20320939
2019-04-11 00:03:49,20344955
2019-04-12 00:03:39,20376116
2019-04-13 00:01:27,20405383
2019-04-14 00:06:00,20464590
2019-04-15 00:01:59,20690209
2019-04-16 00:02:31,20733050
2019-04-17 00:02:43,21553505
2019-04-18 00:15:44,21562931
2019-04-19 00:02:36,21632880
2019-04-20 00:02:39,21632616
2019-04-21 00:02:40,21584710
2019-04-22 00:02:29,21542958
2019-04-23 00:05:08,21556249
2019-04-24 00:05:21,21626488
2019-04-25 00:05:51,21624625
2019-04-26 00:02:59,21643900
2019-04-27 00:02:42,21657208
2019-04-28 00:03:37,29142923
2019-04-29 00:04:59,29160798
2019-04-30 00:03:19,29176495
2019-05-01 00:03:29,29195962
2019-05-02 00:02:42,29226740
2019-05-03 00:01:38,29222657
2019-05-04 00:03:54,29220852
2019-05-05 00:03:31,29237379
2019-05-06 00:02:10,29237777
2019-05-07 00:04:47,29245321
2019-05-08 00:04:57,29255706
2019-05-09 00:03:56,29269708
2019-05-10 00:02:25,29261563
2019-05-11 00:04:53,29215236
2019-05-12 00:02:51,29250586
2019-05-13 00:04:22,29262582
2019-05-14 00:02:26,29272909
2019-05-15 00:03:41,29269793
2019-05-16 00:03:24,29289518
2019-05-17 00:05:35,29290583
2019-05-18 00:03:55,29312055
2019-05-19 00:03:57,29324264
2019-05-20 00:03:24,29198542
2019-05-21 00:03:57,29186877
2019-05-22 00:05:35,29182931
2019-05-23 00:09:07,29197140
2019-05-24 00:24:36,29178379
2019-05-25 00:29:55,29014801
2019-05-26 00:49:40,28958564
2019-05-27 00:29:28,28923769
2019-05-28 00:24:38,28830316
2019-05-29 00:27:36,28926685
2019-05-30 00:16:46,28917325
2019-05-31 00:26:34,28848504
2019-06-01 00:27:43,28810077
2019-06-02 00:24:27,21652923
2019-06-03 00:42:36,21627305
2019-06-04 00:28:28,21529206
2019-06-05 00:30:57,21518854
2019-06-06 00:19:26,21513919
2019-06-07 00:15:56,21480761
2019-06-08 01:04:05,21471392
2019-06-09 00:50:43,21479939
2019-06-10 00:56:59,21556364
2019-06-11 00:19:24,21506639
2019-06-12 00:04:54,21471916
2019-06-13 00:06:50,21476155
2019-06-14 00:07:03,21486128
2019-06-15 00:03:28,21465500
2019-06-16 00:03:30,21462835
2019-06-17 00:42:31,21340623
2019-06-18 00:45:44,21248687
2019-06-19 00:28:01,21217927
2019-06-20 00:04:52,21229131
2019-06-21 00:06:55,21136482
2019-06-22 00:02:49,21095972
2019-06-23 00:01:58,20983522
2019-06-24 00:01:59,20939701
2019-06-25 00:03:13,20863350
2019-06-26 00:02:32,20914086
2019-06-27 00:02:25,20871036
2019-06-28 00:02:06,20836743
2019-06-29 00:02:08,20826061
2019-06-30 00:02:01,20788373
2019-07-01 00:03:28,20762095
2019-07-02 00:01:59,20761147
2019-07-03 00:02:08,20738184
2019-07-04 00:02:49,20730714
2019-07-05 00:01:56,20707764
2019-07-06 00:02:35,20683274
2019-07-07 00:02:33,20652809
2019-07-08 00:02:16,20642139
2019-07-09 00:01:57,20588464
2019-07-10 00:02:03,20554894
2019-07-11 00:02:05,20530134
2019-07-12 00:01:59,20543695
2019-07-13 00:02:37,20576409
2019-07-14 00:01:52,20574880
2019-07-15 00:02:28,20613785
2019-07-16 00:02:22,20566636
2019-07-17 00:02:38,20567844
2019-07-18 00:01:59,20528063
2019-07-19 00:02:42,20511597
2019-07-20 00:02:20,20530863
2019-07-21 00:01:49,20538542
2019-07-22 00:01:58,20525907
2019-07-23 00:02:11,20486905
2019-07-24 00:02:31,20431964
2019-07-25 00:03:00,20397361
2019-07-26 00:02:18,20393113
2019-07-27 00:02:01,20373591
2019-07-28 00:01:50,20370462
2019-07-29 00:01:53,20330894
2019-07-30 00:02:23,20306944
2019-07-31 00:03:07,20320213
2019-08-01 00:03:39,20347290
