x,"y
"
2019-04-04 00:02:29,13775054
2019-04-05 00:02:15,13779819
2019-04-06 00:01:43,13874939
2019-04-07 00:02:04,14188941
2019-04-08 00:02:15,14288920
2019-04-09 00:02:09,14693901
2019-04-10 00:02:21,14707494
2019-04-11 00:03:49,14743428
2019-04-12 00:03:39,14742160
2019-04-13 00:01:27,14769611
2019-04-14 00:06:00,14819006
2019-04-15 00:01:59,15229052
2019-04-16 00:02:31,15245325
2019-04-17 00:02:43,16262277
2019-04-18 00:15:44,16276635
2019-04-19 00:02:36,16299539
2019-04-20 00:02:39,16326203
2019-04-21 00:02:40,16301686
2019-04-22 00:02:29,16277572
2019-04-23 00:05:08,16311606
2019-04-24 00:05:21,16391194
2019-04-25 00:05:51,16225158
2019-04-26 00:02:59,16238056
2019-04-27 00:02:42,16239307
2019-04-28 00:03:37,26744136
2019-04-29 00:04:59,26751369
2019-04-30 00:03:19,26775149
2019-05-01 00:03:29,26789099
2019-05-02 00:02:42,26618509
2019-05-03 00:01:38,26551083
2019-05-04 00:03:54,26560307
2019-05-05 00:03:31,26540326
2019-05-06 00:02:10,26517960
2019-05-07 00:04:47,26386848
2019-05-08 00:04:57,26340309
2019-05-09 00:03:56,26329958
2019-05-10 00:02:25,25933989
2019-05-11 00:04:53,25749853
2019-05-12 00:02:51,25563240
2019-05-13 00:04:22,25481357
2019-05-14 00:02:26,25267389
2019-05-15 00:03:41,25059290
2019-05-16 00:03:24,24939460
2019-05-17 00:05:35,24741886
2019-05-18 00:03:55,24705148
2019-05-19 00:03:57,24520814
2019-05-20 00:03:24,24148388
2019-05-21 00:03:57,24047302
2019-05-22 00:05:35,23970545
2019-05-23 00:09:07,23840255
2019-05-24 00:24:36,23758220
2019-05-25 00:29:55,23690886
2019-05-26 00:49:40,23578733
2019-05-27 00:29:28,23516450
2019-05-28 00:24:38,23453911
2019-05-29 00:27:36,23380563
2019-05-30 00:16:46,23350682
2019-05-31 00:26:34,23272625
2019-06-01 00:27:43,23208685
2019-06-02 00:24:27,16198950
2019-06-03 00:42:36,16306727
2019-06-04 00:28:28,16257774
2019-06-05 00:30:57,16219426
2019-06-06 00:19:26,16194088
2019-06-07 00:15:56,16128697
2019-06-08 01:04:05,16190109
2019-06-09 00:50:43,16187631
2019-06-10 00:56:59,16367614
2019-06-11 00:19:24,16281783
2019-06-12 00:04:54,16231468
2019-06-13 00:06:50,16368625
2019-06-14 00:07:03,16345444
2019-06-15 00:03:28,16294055
2019-06-16 00:03:30,16237138
2019-06-17 00:42:31,16149554
2019-06-18 00:45:44,16088339
2019-06-19 00:28:01,16033215
2019-06-20 00:04:52,16025336
2019-06-21 00:06:55,15824892
2019-06-22 00:02:49,15811065
2019-06-23 00:01:58,15723220
2019-06-24 00:01:59,15732016
2019-06-25 00:03:13,15706833
2019-06-26 00:02:32,15815472
2019-06-27 00:02:25,15815700
2019-06-28 00:02:06,15849854
2019-06-29 00:02:08,15921108
2019-06-30 00:02:01,15962735
2019-07-01 00:03:28,15995698
2019-07-02 00:01:59,16037822
2019-07-03 00:02:08,16021371
2019-07-04 00:02:49,16233321
2019-07-05 00:01:56,16220538
2019-07-06 00:02:35,16230599
2019-07-07 00:02:33,16248690
2019-07-08 00:02:16,16256235
2019-07-09 00:01:57,16262186
2019-07-10 00:02:03,16262824
2019-07-11 00:02:05,16294620
2019-07-12 00:01:59,16328140
2019-07-13 00:02:37,16347064
2019-07-14 00:01:52,16345617
2019-07-15 00:02:28,16479971
2019-07-16 00:02:22,16503318
2019-07-17 00:02:38,16526477
2019-07-18 00:01:59,16539288
2019-07-19 00:02:42,16525903
2019-07-20 00:02:20,16535068
2019-07-21 00:01:49,16567296
2019-07-22 00:01:58,16556453
2019-07-23 00:02:11,16549551
2019-07-24 00:02:31,16542508
2019-07-25 00:03:00,16546287
2019-07-26 00:02:18,16548652
2019-07-27 00:02:01,16541474
2019-07-28 00:01:50,16486254
2019-07-29 00:01:53,16454221
2019-07-30 00:02:23,16448291
2019-07-31 00:03:07,16460161
2019-08-01 00:03:39,16500068
2019-08-02 00:03:13,16498036
2019-08-03 00:05:21,16477769
2019-08-04 00:03:08,16482961
2019-08-05 00:02:32,16464042
2019-08-06 00:03:03,16468496
2019-08-07 00:02:45,16482799
2019-08-08 00:03:01,16462144
2019-08-09 00:02:32,16482739
2019-08-10 00:06:10,16460195
2019-08-11 00:02:23,16438042
2019-08-12 00:06:35,16413904
2019-08-13 00:03:29,16408617
2019-08-14 00:02:21,16405849
2019-08-15 00:02:43,16409967
2019-08-16 00:03:44,16422799
2019-08-17 00:02:35,16402577
2019-08-18 00:02:26,16335515
2019-08-19 00:11:55,16310668
2019-08-20 00:03:13,16326044
2019-08-21 00:05:04,16277747
2019-08-22 00:05:57,16296425
2019-08-23 00:15:24,16226654
2019-08-24 00:02:32,16241892
2019-08-25 00:03:31,16218840
2019-08-26 00:02:47,16251097
2019-08-27 00:03:34,16241792
2019-08-28 00:03:56,16280172
2019-08-29 00:04:24,16289901
2019-08-30 00:03:57,16256038
2019-08-31 00:03:12,16246473
2019-09-01 00:10:02,16241285
2019-09-02 00:03:26,16135491
2019-09-03 00:04:03,16116154
2019-09-04 00:04:13,16170881
2019-09-05 00:04:56,16197782
2019-09-06 00:05:14,16172201
2019-09-07 00:04:38,16234108
2019-09-08 00:04:23,16208185
2019-09-09 00:04:15,16177684
2019-09-10 00:03:31,16184281
2019-09-11 00:03:39,16195585
2019-09-12 00:04:26,16242431
2019-09-13 00:07:49,16235374
2019-09-14 00:07:02,16139151
2019-09-15 00:04:36,16141161
2019-09-16 00:04:40,16163424
2019-09-17 00:05:30,16148039
2019-09-18 00:03:35,16190493
2019-09-19 00:03:22,16151843
2019-09-20 00:07:42,16199437
2019-09-21 00:05:28,16191599
2019-09-22 00:03:40,16163227
2019-09-23 00:05:46,16206295
2019-09-24 00:06:32,16223621
2019-09-25 00:07:20,16254595
2019-09-26 00:02:48,16312492
2019-09-27 00:07:09,16099092
2019-09-28 00:07:15,15864533
2019-09-29 00:08:42,15854665
2019-09-30 00:07:20,15875212
2019-10-01 00:04:23,15895888
2019-10-02 00:11:03,15906707
2019-10-03 00:09:17,15855233
2019-10-04 00:09:30,15872082
2019-10-05 00:06:48,15908527
2019-10-06 00:03:28,15917281
2019-10-07 00:10:06,15881774
2019-10-08 00:04:59,16111457
2019-10-09 00:10:07,16097422
2019-10-10 00:06:14,16071266
2019-10-11 00:05:00,16061131
2019-10-12 00:05:37,16097518
2019-10-13 00:08:05,16027421
2019-10-14 00:02:26,16025925
2019-10-15 00:04:44,16047668
2019-10-16 00:04:46,16073455
2019-10-17 00:06:07,16112593
2019-10-18 00:03:13,16079016
2019-10-19 00:03:33,16121574
2019-10-20 00:04:20,16180420
2019-10-21 00:04:30,16235277
2019-10-22 00:05:47,16272057
2019-10-23 00:02:12,16278501
2019-10-24 00:02:48,16314234
2019-10-25 00:03:07,16293189
2019-10-26 00:02:43,16297122
2019-10-27 00:03:44,16331072
2019-10-28 00:02:45,16337438
2019-10-29 00:03:04,16341727
2019-10-30 00:02:49,16311045
2019-10-31 00:03:06,16333584
2019-11-01 00:06:06,16370826
2019-11-02 00:03:09,16403315
2019-11-03 00:03:04,16434200
2019-11-04 00:05:57,16487616
2019-11-05 00:02:17,16271147
2019-11-06 00:02:27,16238136
2019-11-07 00:05:33,16242696
2019-11-08 00:03:12,16280060
2019-11-09 00:03:08,16314845
2019-11-10 00:02:50,16345428
2019-11-11 00:03:48,16382396
2019-11-12 00:03:00,16427358
2019-11-13 00:02:47,16435764
2019-11-14 00:03:08,16447717
2019-11-15 00:02:42,16483683
2019-11-16 00:02:43,16491250
2019-11-17 00:05:08,16494597
2019-11-18 00:04:05,16468534
2019-11-19 00:03:49,16486610
2019-11-20 00:02:31,16499403
2019-11-21 00:02:19,16524326
2019-11-22 00:03:22,16538668
2019-11-23 00:05:14,16555237
2019-11-24 00:02:17,16508449
2019-11-25 00:02:12,16538837
2019-11-26 00:03:40,16544737
2019-11-27 00:02:45,16507097
2019-11-28 00:04:09,16522061
2019-11-29 00:03:49,16350863
2019-11-30 00:02:48,16367961
2019-12-01 00:02:32,16403236
2019-12-02 00:02:33,16318398
2019-12-03 00:03:40,16321852
2019-12-04 00:03:15,16307972
2019-12-05 00:02:26,16217798
2019-12-06 00:02:22,16258030
2019-12-07 00:02:14,16290074
2019-12-08 00:14:09,16283634
2019-12-09 00:02:26,16269293
2019-12-10 00:15:12,16257032
2019-12-11 00:01:31,16267169
2019-12-12 00:01:41,16315439
2019-12-13 00:01:16,16262802
2019-12-14 00:01:52,16290684
2019-12-15 00:01:29,16309918
2019-12-16 00:01:24,16298271
2019-12-17 00:01:21,16296120
2019-12-18 00:01:34,16298930
2019-12-19 00:01:18,16328377
2019-12-20 00:01:16,16304262
2019-12-21 00:01:18,16246150
2019-12-22 00:01:23,16224590
2019-12-23 00:01:14,16208430
2019-12-24 00:01:21,16195358
2019-12-25 00:01:15,16207686
2019-12-26 00:01:21,16185898
2019-12-27 00:01:19,16149752
2019-12-28 00:01:21,16105987
2019-12-29 00:01:21,15979152
2019-12-30 00:01:31,15985072
2019-12-31 00:01:29,15971264
2020-01-01 00:01:45,15973683
2020-01-02 00:01:29,15926083
2020-01-03 00:01:35,15937363
2020-01-04 00:01:28,15940462
2020-01-05 00:01:36,15822913
2020-01-06 00:01:26,15789588
2020-01-07 00:01:41,15841564
2020-01-08 00:01:33,15898369
2020-01-09 00:01:36,15923877
2020-01-10 00:01:44,15953765
2020-01-11 00:01:58,16006476
2020-01-12 00:02:25,16017973
2020-01-13 00:02:28,16000632
2020-01-14 00:02:34,16038861
2020-01-15 00:02:57,16051422
2020-01-16 00:02:59,16058689
2020-01-17 00:02:46,16041554
2020-01-18 00:02:41,16066171
2020-01-19 00:02:24,16100506
2020-01-20 00:02:15,16089755
