x,"y
"
2019-04-04 00:02:29,12858826
2019-04-05 00:02:15,12897719
2019-04-06 00:01:43,13131453
2019-04-07 00:02:04,13661878
2019-04-08 00:02:15,14270312
2019-04-09 00:02:09,14297060
2019-04-10 00:02:21,14319140
2019-04-11 00:03:49,14316006
2019-04-12 00:03:39,14308383
2019-04-13 00:01:27,14292230
2019-04-14 00:06:00,14277616
2019-04-15 00:01:59,14572751
2019-04-16 00:02:31,14584280
2019-04-17 00:02:43,15459886
2019-04-18 00:15:44,15448289
2019-04-19 00:02:36,15393869
2019-04-20 00:02:39,15372383
2019-04-21 00:02:40,15291356
2019-04-22 00:02:29,15247889
2019-04-23 00:05:08,15211667
2019-04-24 00:05:21,15243361
2019-04-25 00:05:51,15218101
2019-04-26 00:02:59,15189256
2019-04-27 00:02:42,15144256
2019-04-28 00:03:37,24627512
2019-04-29 00:04:59,24595400
2019-04-30 00:03:19,24565187
2019-05-01 00:03:29,24546563
2019-05-02 00:02:42,24330793
2019-05-03 00:01:38,24241343
2019-05-04 00:03:54,24196072
2019-05-05 00:03:31,24095656
2019-05-06 00:02:10,24028962
2019-05-07 00:04:47,23855311
2019-05-08 00:04:57,23737645
2019-05-09 00:03:56,23688849
2019-05-10 00:02:25,23633889
2019-05-11 00:04:53,23524085
2019-05-12 00:02:51,23360478
2019-05-13 00:04:22,23304398
2019-05-14 00:02:26,23189158
2019-05-15 00:03:41,23008083
2019-05-16 00:03:24,22854641
2019-05-17 00:05:35,22672842
2019-05-18 00:03:55,22599572
2019-05-19 00:03:57,22367309
2019-05-20 00:03:24,21957574
2019-05-21 00:03:57,21873896
2019-05-22 00:05:35,21795046
2019-05-23 00:09:07,21590717
2019-05-24 00:24:36,21482492
2019-05-25 00:29:55,21482820
2019-05-26 00:49:40,21358050
2019-05-27 00:29:28,21305939
2019-05-28 00:24:38,21255993
2019-05-29 00:27:36,21194621
2019-05-30 00:16:46,21135951
2019-05-31 00:26:34,21081007
2019-06-01 00:27:43,21003606
2019-06-02 00:24:27,17415630
2019-06-03 00:42:36,17474287
2019-06-04 00:28:28,17397707
2019-06-05 00:30:57,17331975
2019-06-06 00:19:26,17264042
2019-06-07 00:15:56,17172194
2019-06-08 01:04:05,17095501
2019-06-09 00:50:43,17096951
2019-06-10 00:56:59,17192697
2019-06-11 00:19:24,17128377
2019-06-12 00:04:54,17066494
2019-06-13 00:06:50,17076324
2019-06-14 00:07:03,17009060
2019-06-15 00:03:28,16845327
2019-06-16 00:03:30,16844381
2019-06-17 00:42:31,16764786
2019-06-18 00:45:44,16651315
2019-06-19 00:28:01,16590376
2019-06-20 00:04:52,16538148
2019-06-21 00:06:55,16402369
2019-06-22 00:02:49,16355416
2019-06-23 00:01:58,16237525
2019-06-24 00:01:59,16248822
2019-06-25 00:03:13,16223335
2019-06-26 00:02:32,16290536
2019-06-27 00:02:25,16284778
2019-06-28 00:02:06,16284613
2019-06-29 00:02:08,16360588
2019-06-30 00:02:01,16362712
2019-07-01 00:03:28,16369873
2019-07-02 00:01:59,16383986
2019-07-03 00:02:08,16374406
2019-07-04 00:02:49,16447770
2019-07-05 00:01:56,16422223
2019-07-06 00:02:35,16398019
2019-07-07 00:02:33,16388277
2019-07-08 00:02:16,16372490
2019-07-09 00:01:57,16377926
2019-07-10 00:02:03,16351141
2019-07-11 00:02:05,16309247
2019-07-12 00:01:59,16337654
2019-07-13 00:02:37,16335127
2019-07-14 00:01:52,16342622
2019-07-15 00:02:28,16394310
2019-07-16 00:02:22,16369592
2019-07-17 00:02:38,16357725
2019-07-18 00:01:59,16354069
2019-07-19 00:02:42,16362313
2019-07-20 00:02:20,16352824
2019-07-21 00:01:49,16368305
2019-07-22 00:01:58,16390146
