x,"y
"
2020-08-16 00:00:02,895733082951
2020-08-17 00:00:02,893145074160
2020-08-18 00:00:02,893885694751
2020-08-19 00:00:01,888791245447
2020-08-20 00:00:01,886411932815
2020-08-21 00:00:02,885369885639
2020-08-22 00:00:02,888006520364
2020-08-23 00:00:02,878608928518
2020-08-24 00:00:01,877164981492
2020-08-25 00:00:02,910239349432
2020-08-26 00:00:02,916834422960
2020-08-27 00:00:02,924088591531
2020-08-28 00:00:02,930075584954
2020-08-29 00:00:01,877490938035
2020-08-30 00:00:01,887348628308
2020-08-31 00:00:02,889896841450
2020-09-01 00:00:01,893946674320
2020-09-02 00:00:02,877845729101
2020-09-03 00:00:02,871191400380
2020-09-04 00:00:01,851444615683
2020-09-05 00:00:02,839847209749
2020-09-06 00:00:02,828492245859
2020-09-07 00:00:02,827761379334
2020-09-08 00:00:01,820590605669
2020-09-09 00:00:02,818692444455
2020-09-10 00:00:01,815768049701
2020-09-11 00:00:02,815298206549
2020-09-12 00:00:02,818875709686
2020-09-13 00:00:02,819683926293
2020-09-14 00:00:02,819066273090
2020-09-15 00:00:01,816764359521
2020-09-16 00:00:01,821825579643
2020-09-17 00:00:02,826018800255
2020-09-18 00:00:02,833402897564
2020-09-19 00:00:01,839944960724
2020-09-20 00:00:01,844213913799
2020-09-21 00:00:01,843558074959
2020-09-22 00:00:02,841346042977
2020-09-23 00:00:02,843284914528
2020-09-24 00:00:01,839203406725
2020-09-25 00:00:02,835346987623
2020-09-26 00:00:01,834344132444
2020-09-27 00:00:01,839984385116
2020-09-28 00:00:02,844070076285
2020-09-29 00:00:02,847185180146
2020-09-30 00:00:01,845481270193
2020-10-01 00:00:02,843096836193
2020-10-02 00:00:01,849555422318
2020-10-03 00:00:01,855858795989
2020-10-04 00:00:02,865955729420
2020-10-05 00:00:02,857076428811
2020-10-06 00:00:01,858528002830
2020-10-07 00:00:01,864429744976
2020-10-08 00:00:01,870760388930
2020-10-09 00:00:01,871466892222
2020-10-10 00:00:02,877585129481
2020-10-11 00:00:02,884552131772
2020-10-12 00:00:02,883215184726
2020-10-13 00:00:02,883421066103
2020-10-14 00:00:02,882405185409
2020-10-15 00:00:02,884289223832
2020-10-16 00:00:02,877246099921
2020-10-17 00:00:01,880088095878
2020-10-18 00:00:02,884395051649
2020-10-19 00:00:01,888068467005
2020-10-20 00:00:02,891192368251
2020-10-21 00:00:02,892894659580
2020-10-22 00:00:02,900951206517
2020-10-23 00:00:01,904054170759
2020-10-24 00:00:02,906375334622
2020-10-25 00:00:02,912931689616
2020-10-26 00:00:01,912323491547
2020-10-27 00:00:02,890292850950
2020-10-28 00:00:02,881896230848
2020-10-29 00:00:02,876343945706
2020-10-30 00:00:02,875432837662
2020-10-31 00:00:02,877227748588
2020-11-01 00:00:02,871096376879
2020-11-02 00:00:02,868746704515
2020-11-03 00:00:02,872755602580
2020-11-04 00:00:02,878810285163
2020-11-05 00:00:02,885020019728
2020-11-06 00:00:02,888549206210
2020-11-07 00:00:02,896193577262
2020-11-08 00:00:02,902984973411
2020-11-09 00:00:02,908472457227
2020-11-10 00:00:02,912419622616
2020-11-11 00:00:01,918910777790
2020-11-12 00:00:02,922697156574
2020-11-13 00:00:01,928173877704
2020-11-14 00:00:02,934903217862
2020-11-15 00:00:02,941618027002
2020-11-16 00:00:02,941712801782
2020-11-17 00:00:01,948045935432
2020-11-18 00:00:02,951526443787
2020-11-19 00:00:02,952713113598
2020-11-20 00:00:02,954536791450
2020-11-21 00:00:01,958001959725
2020-11-22 00:00:02,962846786629
2020-11-23 00:00:03,968914693241
2020-11-24 00:00:02,973166769387
2020-11-25 00:00:01,977464499045
2020-11-26 00:00:02,974561696515
2020-11-27 00:00:01,981381458109
2020-11-28 00:00:02,985893959983
2020-11-29 00:00:02,986552767251
2020-11-30 00:00:02,990656725427
2020-12-01 00:00:02,992641126973
2020-12-02 00:00:02,990581695107
2020-12-03 00:00:01,992223427345
2020-12-04 00:00:01,988990928927
2020-12-05 00:00:02,994205955933
2020-12-06 00:00:02,998590441111
2020-12-07 00:00:02,1002965760242
2020-12-08 00:00:01,1009186940613
2020-12-09 00:00:02,1012907982273
2020-12-10 00:00:01,1015187397633
2020-12-11 00:00:02,1013066555972
2020-12-12 00:00:02,1013790963920
2020-12-13 00:00:02,1021088355704
2020-12-14 00:00:02,1023938033469
2020-12-15 00:00:02,1013283277361
2020-12-16 00:00:02,882788969313
2020-12-17 00:00:02,821301520546
2020-12-18 00:00:03,781650030224
2020-12-19 00:00:03,751992719925
2020-12-20 00:00:01,731336209001
2020-12-21 00:00:02,719348305919
2020-12-22 00:00:03,706978173066
2020-12-23 00:00:03,702778146727
2020-12-24 00:00:03,694127368536
2020-12-25 00:00:02,699698255576
2020-12-26 00:00:02,705344848545
2020-12-27 00:00:02,712373839942
2020-12-28 00:00:03,713358554962
2020-12-29 00:00:02,715871970499
2020-12-30 00:00:02,720422249201
2020-12-31 00:00:02,727507133691
2021-01-01 00:00:02,740745426306
2021-01-02 00:00:02,750063265867
2021-01-03 00:00:02,753975735809
2021-01-04 00:00:02,760208987998
2021-01-05 00:00:03,758856474316
2021-01-06 00:00:02,765300121758
2021-01-07 00:00:02,772914490609
2021-01-08 00:00:02,778021046453
2021-01-09 00:00:02,775565734443
2021-01-10 00:00:02,780965029532
2021-01-11 00:00:02,783538062681
2021-01-12 00:00:02,788232034900
2021-01-13 00:00:02,789450558207
2021-01-14 00:00:02,796792380726
2021-01-15 00:00:02,794169922354
2021-01-16 00:00:03,803191325633
2021-01-17 00:00:02,806462304154
2021-01-18 00:00:02,811833972951
2021-01-19 00:00:02,822415823861
2021-01-20 00:00:03,830521870761
2021-01-21 00:00:03,836205393633
2021-01-22 00:00:03,845210583687
2021-01-23 00:00:02,848177331812
2021-01-24 00:00:02,856069712324
2021-01-25 00:00:03,850248436661
2021-01-26 00:00:02,852103073744
2021-01-27 00:00:03,851730251796
2021-01-28 00:00:02,855992172591
2021-01-29 00:00:03,858086098360
2021-01-30 00:00:03,861107815008
2021-01-31 00:00:03,867028886189
2021-02-01 00:00:03,878260672509
2021-02-02 00:00:03,879190698076
2021-02-03 00:00:02,889867259321
2021-02-04 00:00:03,886625166258
2021-02-05 00:00:02,893341714590
2021-02-06 00:00:02,895816710207
2021-02-07 00:00:03,899971626283
2021-02-08 00:00:03,896028312963
2021-02-09 00:00:02,894689654441
2021-02-10 00:00:02,887575552554
2021-02-11 00:00:02,890213552572
2021-02-12 00:00:03,891855559406
2021-02-13 00:00:03,894376135758
2021-02-14 00:00:03,898786430596
2021-02-15 00:00:02,899237294814
2021-02-16 00:00:02,902711902394
2021-02-17 00:00:02,909869724395
2021-02-18 00:00:02,912570213207
2021-02-19 00:00:02,916096648947
2021-02-20 00:00:03,913816865660
2021-02-21 00:00:02,919533552883
2021-02-22 00:00:02,923655726004
2021-02-23 00:00:03,930860248717
2021-02-24 00:00:02,929388101464
2021-02-25 00:00:03,932858440597
2021-02-26 00:00:02,935340073210
2021-02-27 00:00:02,940734856194
2021-02-28 00:00:03,948629714991
2021-03-01 00:00:02,953186186212
2021-03-02 00:00:02,940706971706
2021-03-03 00:00:02,914180919170
2021-03-04 00:00:01,913144355889
2021-03-05 00:00:02,920123138530
2021-03-06 00:00:02,927262217516
2021-03-07 00:00:02,934504925730
2021-03-08 00:00:02,939687484549
2021-03-09 00:00:02,938220621984
2021-03-10 00:00:03,949553559691
2021-03-11 00:00:02,952755249028
2021-03-12 00:00:02,949902654699
2021-03-13 00:00:03,955574280922
2021-03-14 00:00:02,946563733262
2021-03-15 00:00:02,950468404500
2021-03-16 00:00:02,955258030837
2021-03-17 00:00:02,963840641212
2021-03-18 00:00:02,968680156930
2021-03-19 00:00:02,973851895238
2021-03-20 00:00:02,976507876206
2021-03-21 00:00:03,980823078740
2021-03-22 00:00:02,983220330865
2021-03-23 00:00:02,990374831460
2021-03-24 00:00:03,1004361227426
2021-03-25 00:00:03,1015937130537
2021-03-26 00:00:03,1028932548451
2021-03-27 00:00:02,1031554886606
2021-03-28 00:00:03,1045144502343
2021-03-29 00:00:03,1049102481369
2021-03-30 00:00:02,1050559624980
2021-03-31 00:00:02,1054437421025
2021-04-01 00:00:03,1063447176649
2021-04-02 00:00:03,1073928934021
2021-04-03 00:00:03,1081769173293
2021-04-04 00:00:04,1082531527450
2021-04-05 00:00:02,1092811290378
2021-04-06 00:00:03,1091806669757
2021-04-07 00:00:04,1092560244823
2021-04-08 00:00:03,1093989883471
2021-04-09 00:00:03,1102753303292
2021-04-10 00:00:03,1113705209869
2021-04-11 00:00:03,1122606177590
2021-04-12 00:00:02,1131838415486
2021-04-13 00:00:03,1131128236559
2021-04-14 00:00:03,1131463498828
2021-04-15 00:00:02,1144582769020
2021-04-16 00:00:03,1154195847969
2021-04-17 00:00:04,1161111101180
2021-04-18 00:00:03,1166337787321
2021-04-19 00:00:02,1173602782938
2021-04-20 00:00:03,1174739030175
2021-04-21 00:00:03,1184837957010
2021-04-22 00:00:03,1200548558151
2021-04-23 00:00:03,1204778317821
2021-04-24 00:00:03,1211557804008
2021-04-25 00:00:03,1216623278251
2021-04-26 00:00:04,1229331864339
2021-04-27 00:00:03,1234470215030
2021-04-28 00:00:03,1243307431147
2021-04-29 00:00:03,1242332750924
2021-04-30 00:00:03,1250219047557
2021-05-01 00:00:03,1251656357685
2021-05-02 00:00:03,1248766703173
2021-05-03 00:00:05,1254124115432
2021-05-04 00:00:03,1237506782972
2021-05-05 00:00:02,1238795206626
2021-05-06 00:00:03,1232445863340
2021-05-07 00:00:03,1230270902674
2021-05-08 00:00:02,1235708740480
2021-05-09 00:00:03,1245155314605
2021-05-10 00:00:02,1257471868473
2021-05-11 00:00:02,1259769896486
2021-05-12 00:00:02,1269014155554
2021-05-13 00:00:03,1270013569811
2021-05-14 00:00:03,1277827091570
2021-05-15 00:00:03,1289248268486
2021-05-16 00:00:02,1299106088067
2021-05-17 00:00:03,1308991957851
2021-05-18 00:00:02,1316793520314
2021-05-19 00:00:03,1326039947740
2021-05-20 00:00:02,1323955029569
2021-05-21 00:00:03,1323378898114
2021-05-22 00:00:03,1328929312899
2021-05-23 00:00:02,1310427778312
2021-05-24 00:00:02,1311231678343
2021-05-25 00:00:03,1297475449020
2021-05-26 00:00:02,1294688262387
2021-05-27 00:00:03,1278012210801
2021-05-28 00:00:03,1265781883351
2021-05-29 00:00:03,1262606574516
2021-05-30 00:00:03,1264637087982
2021-05-31 00:00:04,1261951400587
2021-06-01 00:00:02,1264037170598
2021-06-02 00:00:03,1159800210727
2021-06-03 00:00:04,1169567479067
2021-06-04 00:00:04,1170500821732
2021-06-05 00:00:03,1177977215225
2021-06-06 00:00:03,1176598476718
2021-06-07 00:00:03,1182080542678
2021-06-08 00:00:03,1173350736513
2021-06-09 00:00:04,1178773871867
2021-06-10 00:00:02,1180650086594
2021-06-11 00:00:03,1191108065892
2021-06-12 00:00:04,1198158353586
2021-06-13 00:00:03,1199914669308
2021-06-14 00:00:03,1201016882478
2021-06-15 00:00:03,1153863572993
2021-06-16 00:00:03,1109949750452
2021-06-17 00:00:05,1035190372580
2021-06-18 00:00:04,973391485642
2021-06-19 00:00:03,944755287385
2021-06-20 00:00:02,933337570881
2021-06-21 00:00:03,917546364025
2021-06-22 00:00:03,905730988880
2021-06-23 00:00:04,910721516217
2021-06-24 00:00:03,909044458625
2021-06-25 00:00:03,875436747455
2021-06-26 00:00:03,882981666573
2021-06-27 00:00:03,887961696648
2021-06-28 00:00:05,894402956369
2021-06-29 00:00:04,902262240501
2021-06-30 00:00:03,887172006152
2021-07-01 00:00:04,890903655723
2021-07-02 00:00:04,907221470728
2021-07-03 00:00:04,915176095816
2021-07-04 00:00:04,930257602917
2021-07-05 00:00:03,941301776767
2021-07-06 00:00:03,928866810493
2021-07-07 00:00:04,930795409194
