x,"y
"
2019-02-01,4220
2019-02-02,4223
2019-02-03,4240
2019-02-04,4228
2019-02-05,4214
2019-02-06,4271
2019-02-07,4292
2019-02-08,4307
2019-02-09,4321
2019-02-10,4326
2019-02-11,4363
2019-02-12,4387
2019-02-13,4403
2019-02-14,4389
2019-02-15,4431
2019-02-16,4443
2019-02-17,4459
2019-02-18,4492
2019-02-19,4505
2019-02-20,4527
2019-02-21,4498
2019-02-22,4470
2019-02-23,4457
2019-02-24,4455
2019-02-25,4404
2019-02-26,4394
2019-02-27,4401
2019-02-28,4457
2019-03-01,4460
2019-03-02,4507
2019-03-03,4548
2019-03-04,4610
2019-03-05,4645
2019-03-06,4647
2019-03-07,4679
2019-03-08,4716
2019-03-09,4742
2019-03-10,4797
2019-03-11,4744
2019-03-12,4760
2019-03-13,4741
2019-03-14,4760
2019-03-15,4735
2019-03-16,4715
2019-03-17,4687
2019-03-18,4721
2019-03-19,4713
2019-03-20,4703
2019-03-21,4681
2019-03-22,4675
2019-03-23,4708
2019-03-24,4712
2019-03-25,4714
2019-03-26,4720
2019-03-27,4713
2019-03-28,4703
2019-03-29,4677
2019-03-30,4685
2019-03-31,4682
2019-04-01,4688
2019-04-02,4703
2019-04-03,4737
2019-04-04,4755
2019-04-05,4757
2019-04-06,4776
2019-04-07,4780
2019-04-08,4793
2019-04-09,4805
2019-04-10,4797
2019-04-11,4854
2019-04-12,4852
2019-04-13,4855
2019-04-14,4883
2019-04-15,4864
2019-04-16,4861
2019-04-17,4851
2019-04-18,4823
2019-04-19,4812
2019-04-20,4823
2019-04-21,4799
2019-04-22,4787
2019-04-23,4809
2019-04-24,4830
2019-04-25,4805
2019-04-26,4795
2019-04-27,4794
2019-04-28,4761
2019-04-29,4781
2019-04-30,4780
2019-05-01,4809
2019-05-02,4797
2019-05-03,4775
2019-05-04,4774
2019-05-05,4798
2019-05-06,4819
2019-05-07,4803
2019-05-08,4773
2019-05-09,4784
2019-05-10,4778
2019-05-11,4788
2019-05-12,4778
2019-05-13,4809
2019-05-14,4827
2019-05-15,4859
2019-05-16,4846
2019-05-17,4862
2019-05-18,4840
2019-05-19,4856
2019-05-20,4832
2019-05-21,4823
2019-05-22,4806
2019-05-23,4800
2019-05-24,4796
2019-05-25,4802
2019-05-26,4814
2019-05-27,4782
2019-05-28,4735
2019-05-29,4723
2019-05-30,4720
2019-05-31,4664
2019-06-01,4612
2019-06-02,4591
2019-06-03,4585
2019-06-04,4598
2019-06-05,4553
2019-06-06,4508
2019-06-08,4464
2019-06-08,4496
2019-06-09,4474
2019-06-10,4451
2019-06-11,4459
2019-06-12,4462
2019-06-13,4448
2019-06-14,4449
2019-06-15,4426
2019-06-16,4426
2019-06-17,4424
2019-06-18,4434
2019-06-19,4428
2019-06-20,4436
2019-06-21,4386
2019-06-22,4363
2019-06-23,4386
2019-06-24,4377
2019-06-25,4375
2019-06-26,4378
2019-06-27,4334
2019-06-28,4334
2019-06-29,4311
2019-06-30,4278
2019-07-01,4251
2019-07-02,4216
2019-07-03,4196
2019-07-04,4181
2019-07-05,4147
2019-07-06,4137
2019-07-07,4126
2019-07-08,4096
2019-07-09,4087
2019-07-10,4086
2019-07-11,4069
2019-07-12,4067
2019-07-13,4059
2019-07-14,4057
2019-07-15,4062
2019-07-16,4034
2019-07-17,4019
2019-07-18,4025
2019-07-19,4029
2019-07-20,4008
2019-07-21,4003
2019-07-22,4019
2019-07-23,4009
2019-07-24,3994
2019-07-25,3952
2019-07-26,3955
2019-07-27,3943
2019-07-28,3932
2019-07-29,3901
2019-07-30,3896
2019-07-31,3899
2019-08-01,3903
2019-08-02,3873
2019-08-03,3876
2019-08-04,3874
2019-08-05,3865
2019-08-06,3855
2019-08-07,3844
2019-08-08,3843
2019-08-09,3845
2019-08-10,3828
2019-08-11,3820
2019-08-12,3807
2019-08-13,3809
2019-08-14,3824
2019-08-15,3805
2019-08-16,3805
2019-08-17,3976
2019-08-18,4140
2019-08-19,4192
2019-08-20,4226
2019-08-21,4307
2019-08-22,4377
2019-08-23,4366
2019-08-24,4317
2019-08-25,4267
2019-08-26,4224
2019-08-27,4231
2019-08-28,4181
2019-08-29,4194
2019-08-30,4201
2019-08-31,4236
2019-09-01,4264
2019-09-02,4269
2019-09-03,4274
2019-09-04,4283
2019-09-05,4277
2019-09-06,4281
2019-09-07,4276
2019-09-08,4345
2019-09-09,4357
2019-09-10,4360
2019-09-11,4339
2019-09-12,4345
2019-09-13,4363
2019-09-14,4368
2019-09-15,4390
2019-09-16,4374
2019-09-17,4402
2019-09-18,4424
2019-09-19,4433
2019-09-20,4437
2019-09-21,4462
2019-09-22,4483
2019-09-23,4457
2019-09-24,4459
2019-09-25,4477
2019-09-26,4480
2019-09-27,4470
2019-09-28,4466
2019-09-29,4424
2019-09-30,4777
2019-10-01,4825
2019-10-02,4855
2019-10-03,4875
2019-10-04,4892
2019-10-05,4894
2019-10-06,4897
2019-10-07,4765
2019-10-08,4732
2019-10-09,4740
2019-10-10,4798
2019-10-11,4851
2019-10-12,4866
2019-10-13,4865
2019-10-14,4883
2019-10-15,4892
2019-10-16,4866
2019-10-17,4830
2019-10-18,4841
2019-10-19,4812
2019-10-20,4851
2019-10-21,4834
2019-10-22,4710
2019-10-23,4636
2019-10-24,4645
2019-10-25,4629
2019-10-26,4619
2019-10-27,4609
2019-10-28,4595
2019-10-29,4635
2019-10-30,4654
2019-10-31,4664
2019-11-01,4674
2019-11-02,4679
2019-11-03,4728
2019-11-04,4733
2019-11-05,4723
2019-11-06,4701
2019-11-07,4713
2019-11-08,4710
2019-11-09,4695
2019-11-10,4644
2019-11-11,4631
2019-11-12,4626
2019-11-13,4630
2019-11-14,4631
2019-11-15,4622
2019-11-16,4624
2019-11-17,4631
2019-11-18,4602
2019-11-19,4599
2019-11-20,4595
2019-11-21,4605
2019-11-22,4604
2019-11-23,4583
2019-11-24,4582
2019-11-25,4596
2019-11-26,4607
2019-11-27,4588
2019-11-28,4540
2019-11-29,4520
2019-11-30,4509
2019-12-01,4492
2019-12-02,4483
2019-12-03,4509
2019-12-04,4499
2019-12-05,4512
2019-12-06,4492
2019-12-07,4454
2019-12-08,4433
2019-12-09,4402
2019-12-10,4351
2019-12-11,4377
2019-12-12,4357
2019-12-13,4369
2019-12-14,4356
2019-12-15,4328
2019-12-16,4343
2019-12-17,4327
2019-12-18,4284
2019-12-19,4301
2019-12-20,4277
2019-12-21,4272
2019-12-22,4301
2019-12-23,4283
2019-12-24,4233
2019-12-25,4175
2019-12-26,4133
2019-12-27,4061
2019-12-28,4051
2019-12-29,4033
2019-12-30,4009
2019-12-31,4000
2020-01-01,3995
2020-01-02,4005
2020-01-03,3996
2020-01-04,4035
2020-01-05,4061
2020-01-06,4073
2020-01-07,4100
2020-01-08,4131
2020-01-09,4148
2020-01-10,4147
2020-01-11,4179
2020-01-12,4203
2020-01-13,4220
2020-01-14,4239
2020-01-15,4263
2020-01-16,4310
2020-01-17,4345
2020-01-18,4340
2020-01-19,4353
2020-01-20,4332
2020-01-21,4351
2020-01-22,4354
2020-01-23,4333
2020-01-24,4335
2020-01-25,4359
2020-01-26,4350
2020-01-27,4362
2020-01-28,4360
2020-01-29,4336
2020-01-30,4316
2020-01-31,4285
2020-02-01,4257
2020-02-02,4251
2020-02-03,4228
2020-02-04,4232
2020-02-05,4238
2020-02-06,4245
2020-02-07,4195
2020-02-08,4141
2020-02-09,4125
2020-02-10,4101
2020-02-11,4075
2020-02-12,4042
2020-02-13,3741
2020-02-14,3695
2020-02-15,3621
2020-02-16,3559
2020-02-17,3555
2020-02-18,3546
2020-02-19,3560
2020-02-20,3555
2020-02-21,3566
2020-02-22,3578
2020-02-23,3575
2020-02-24,3572
2020-02-25,3587
2020-02-26,3616
2020-02-27,3599
2020-02-28,3559
2020-02-29,3507
2020-03-01,3521
2020-03-02,3513
2020-03-03,3493
2020-03-04,3497
2020-03-05,3502
2020-03-06,3501
2020-03-07,3510
2020-03-08,3486
2020-03-09,3459
2020-03-10,3452
2020-03-11,3459
2020-03-12,3458
2020-03-13,3463
2020-03-14,3430
2020-03-15,3435
2020-03-16,3446
2020-03-17,3451
2020-03-18,3457
2020-03-19,3444
2020-03-20,3432
2020-03-21,3446
2020-03-22,3431
2020-03-23,3434
2020-03-24,3441
2020-03-25,3497
2020-03-26,3572
2020-03-27,3761
2020-03-28,3842
2020-03-29,3906
2020-03-30,4006
2020-03-31,4123
2020-04-01,4252
2020-04-02,4304
2020-04-03,4230
2020-04-04,4146
2020-04-05,4114
2020-04-06,4062
2020-04-07,3974
2020-04-08,3879
2020-04-09,3808
2020-04-10,3771
2020-04-11,3782
2020-04-12,3790
2020-04-13,3835
2020-04-14,3898
2020-04-15,3964
2020-04-16,4042
2020-04-17,4073
2020-04-18,4143
2020-04-19,4166
2020-04-20,4308
2020-04-21,4448
2020-04-22,4632
2020-04-23,4718
2020-04-24,4813
2020-04-25,4867
2020-04-26,4932
2020-04-27,4858
2020-04-28,4797
2020-04-29,4718
2020-04-30,4679
2020-05-01,4618
2020-05-02,4538
2020-05-03,4417
2020-05-04,4359
2020-05-05,4341
2020-05-06,4346
2020-05-07,4345
2020-05-08,4396
2020-05-09,4430
2020-05-10,7603
2020-05-11,9854
2020-05-12,10777
2020-05-13,11232
2020-05-14,11552
2020-05-15,11897
2020-05-16,12109
2020-05-17,10508
2020-05-18,9152
2020-05-19,8660
2020-05-20,8458
2020-05-21,8301
2020-05-22,8166
2020-05-23,8141
2020-05-24,8132
2020-05-25,7970
2020-05-26,7837
2020-05-27,7709
2020-05-28,7549
2020-05-29,7457
2020-05-30,7219
2020-05-31,7143
2020-06-01,7054
2020-06-02,6992
2020-06-12,6741
2020-06-13,6778
2020-06-14,6806
2020-06-15,6715
2020-06-16,6687
2020-06-17,6625
2020-06-18,6527
2020-06-19,6389
2020-06-20,6258
2020-06-21,6149
2020-06-22,6067
2020-06-23,5948
2020-06-24,5873
2020-06-25,5761
2020-06-26,5715
2020-06-27,5672
2020-06-28,5695
2020-06-29,5673
2020-06-30,5703
2020-07-01,5689
2020-07-02,5754
2020-07-03,5730
2020-07-04,5770
2020-07-05,5826
2020-07-06,5934
2020-07-07,6056
2020-07-08,6212
2020-07-09,6403
2020-07-10,6671
2020-07-11,6805
2020-07-12,6963
2020-07-13,7003
2020-07-14,7042
2020-07-15,6977
2020-07-16,6864
2020-07-17,6729
2020-07-18,6640
2020-07-19,6530
2020-07-20,6435
2020-07-21,6375
2020-07-22,6272
2020-07-23,6194
2020-07-24,6085
2020-07-25,6035
2020-07-26,5927
2020-07-27,5839
2020-07-28,5768
2020-07-29,5665
2020-07-30,5622
2020-07-31,5597
2020-08-01,5568
2020-08-02,5529
2020-08-03,5508
2020-08-04,5492
2020-08-05,5515
2020-08-06,5498
2020-08-07,5464
2020-08-08,5439
2020-08-09,5462
2020-08-10,5514
2020-08-11,5541
2020-08-12,5552
2020-08-13,5576
2020-08-14,5645
2020-08-15,5666
2020-08-16,5694
2020-08-17,5661
2020-08-18,5684
2020-08-19,5711
2020-08-20,5683
2020-08-21,5632
2020-08-22,5609
2020-08-23,5518
2020-08-24,5487
2020-08-25,5470
2020-08-26,5458
2020-08-27,5444
2020-08-28,5430
2020-08-29,5398
2020-08-30,5399
2020-08-31,5396
2020-09-01,5369
2020-09-02,5359
2020-09-03,5367
2020-09-04,5360
2020-09-05,5375
2020-09-06,5391
2020-09-07,5347
2020-09-08,5363
2020-09-09,5364
2020-09-10,5351
2020-09-11,5337
2020-09-12,5336
2020-09-13,5287
2020-09-14,5274
2020-09-15,5291
2020-09-16,5258
2020-09-17,5273
2020-09-18,5222
2020-09-19,5212
2020-09-20,5217
2020-09-21,5196
2020-09-22,5125
2020-09-23,5143
2020-09-24,5156
2020-09-25,5158
2020-09-26,5168
2020-09-27,5226
2020-09-28,5249
2020-09-29,5289
2020-09-30,5313
2020-10-01,5320
2020-10-02,5308
2020-10-03,5325
2020-10-04,5281
2020-10-05,5281
2020-10-06,5310
2020-10-07,5282
2020-10-08,5263
2020-10-09,5256
2020-10-10,5260
2020-10-11,5273
2020-10-12,5250
2020-10-13,5244
2020-10-14,5222
2020-10-15,5173
2020-10-16,5152
2020-10-17,5161
2020-10-18,5165
2020-10-19,5179
2020-10-20,5178
2020-10-21,5163
2020-10-22,5134
2020-10-23,5122
2020-10-24,5126
2020-10-25,5138
2020-10-26,5152
2020-10-27,5156
2020-10-28,5186
2020-10-29,5234
2020-10-30,5233
2020-10-31,5295
2020-11-01,5361
2020-11-02,5473
2020-11-03,5545
2020-11-04,5647
2020-11-05,5736
2020-11-06,5811
2020-11-07,5836
2020-11-09,5901
2020-11-10,5929
2020-11-11,5953
2020-11-12,5880
2020-11-13,5860
2020-11-14,5824
2020-11-15,5791
2020-11-16,5751
2020-11-17,5742
2020-11-18,5701
2020-11-19,5703
2020-11-20,5727
2020-11-21,5802
2020-11-22,5794
2020-11-23,5820
2020-11-24,5838
2020-11-25,5825
2020-11-26,5791
2020-11-27,5765
2020-11-28,5768
2020-11-29,5703
2020-11-30,5670
2020-12-01,5611
2020-12-02,5549
2020-12-03,5540
2020-12-04,5492
2020-12-05,5464
2020-12-06,5462
2020-12-07,5442
2020-12-08,5440
2020-12-09,5423
2020-12-10,5412
2020-12-11,5454
2020-12-12,5466
2020-12-13,5466
2020-12-14,5465
2020-12-15,5494
2020-12-16,5511
2020-12-17,5559
2020-12-18,5580
2020-12-19,5566
2020-12-20,5521
2020-12-21,5515
2020-12-22,5495
2020-12-23,5444
2020-12-24,5395
2020-12-25,5332
2020-12-26,5321
2020-12-27,5368
2020-12-28,5371
2020-12-29,5312
2020-12-30,5299
2020-12-31,5276
2021-01-01,5284
2021-01-02,5289
2021-01-03,5288
2021-01-04,5321
2021-01-05,5380
2021-01-06,5447
2021-01-07,5506
2021-01-08,5564
2021-01-09,5626
2021-01-10,5649
2021-01-11,5668
2021-01-12,5660
2021-01-13,5690
2021-01-14,5677
2021-01-15,5767
2021-01-16,5813
2021-01-17,5844
2021-01-18,5906
2021-01-19,5886
2021-01-20,5892
2021-01-21,6012
2021-01-22,5966
2021-01-23,5931
2021-01-24,5904
2021-01-25,5914
2021-01-26,5893
2021-01-27,5913
2021-01-28,5871
2021-01-29,5819
2021-01-30,5790
2021-01-31,5781
2021-02-01,5784
2021-02-02,5851
2021-02-03,5870
2021-02-04,5900
2021-02-05,5866
2021-02-06,5878
2021-02-07,5867
2021-02-08,5859
2021-02-09,5845
2021-02-10,5813
2021-02-11,5796
2021-02-12,5768
2021-02-13,5770
2021-02-14,5770
2021-02-15,5779
2021-02-16,5801
2021-02-17,5782
2021-02-18,5793
2021-02-19,5804
2021-02-20,5810
2021-02-21,5895
2021-02-22,6019
2021-02-23,6140
2021-02-24,6257
2021-02-25,6408
2021-02-26,6550
2021-02-27,6688
2021-02-28,6758
2021-03-01,6885
2021-03-02,6982
2021-03-03,7027
2021-03-04,7104
2021-03-05,7158
2021-03-06,7168
2021-03-07,7196
2021-03-08,7185
2021-03-09,7221
2021-03-10,7332
2021-03-11,7457
2021-03-12,7639
2021-03-13,7754
2021-03-14,7925
2021-03-15,8074
2021-03-16,8228
2021-03-17,8392
2021-03-18,8608
2021-03-19,8771
2021-03-20,8981
2021-03-21,9131
2021-03-22,9142
2021-03-23,9288
2021-03-24,9311
2021-03-25,9246
2021-03-26,9218
2021-03-27,9178
2021-03-28,9162
2021-03-29,9194
2021-03-30,9205
2021-03-31,9210
2021-04-01,9225
2021-04-02,9280
2021-04-03,9349
2021-04-04,9294
2021-04-05,9289
2021-04-06,9323
2021-04-07,9320
2021-04-08,9329
2021-04-09,9249
2021-04-10,9191
2021-04-11,9200
2021-04-12,9190
2021-04-13,9071
2021-04-14,9011
2021-04-15,9065
2021-04-16,9016
2021-04-17,9035
2021-04-18,9015
2021-04-19,9052
2021-04-20,9116
2021-04-21,9165
2021-04-22,9145
2021-04-23,9126
2021-04-24,9105
2021-04-25,9085
2021-04-26,9107
2021-04-27,9113
2021-04-28,9139
2021-04-29,9154
2021-04-30,9175
2021-05-01,9199
2021-05-02,9222
2021-05-03,9243
2021-05-04,9234
2021-05-05,9207
2021-05-06,9213
2021-05-07,9226
2021-05-08,9327
2021-05-09,9283
2021-05-10,9316
2021-05-11,9229
2021-05-12,9125
2021-05-13,8977
2021-05-14,8829
2021-05-15,8664
2021-05-16,8577
2021-05-17,8408
2021-05-18,8322
2021-05-19,8310
2021-05-20,8310
2021-05-21,8299
2021-05-22,8250
2021-05-23,8251
2021-05-24,8336
2021-05-25,8533
2021-05-26,8653
2021-05-27,8821
2021-05-28,9123
2021-05-29,9417
2021-05-30,9653
2021-05-31,9883
2021-06-01,10052
2021-06-02,10223
2021-06-03,10315
2021-06-04,10259
2021-06-05,10168
2021-06-06,10206
2021-06-07,10182
2021-06-08,10025
2021-06-09,9913
2021-06-10,9820
2021-06-11,9652
2021-06-12,9607
2021-06-13,9589
2021-06-14,9478
2021-06-15,9442
2021-06-16,9397
2021-06-17,9352
2021-06-18,9393
2021-06-19,9437
2021-06-20,9408
2021-06-21,9419
2021-06-22,9463
2021-06-23,9464
2021-06-24,9455
2021-06-25,9445
2021-06-26,9386
2021-06-27,9338
2021-06-28,9268
2021-06-29,9198
2021-06-30,9108
2021-07-01,9011
2021-07-02,8941
2021-07-03,8935
2021-07-04,8991
2021-07-05,9025
2021-07-06,9063
2021-07-07,9065
2021-07-08,9074
2021-07-09,9027
2021-07-10,9011
2021-07-11,8890
2021-07-12,8848
2021-07-13,8826
2021-07-14,8762
2021-07-15,8732
2021-07-16,8740
2021-07-17,8760
2021-07-18,8766
2021-07-19,8752
2021-07-20,8713
2021-07-21,8678
2021-07-22,8631
2021-07-23,8478
2021-07-24,8425
2021-07-25,8367
2021-07-26,8300
2021-07-27,8235
2021-07-28,8178
2021-07-29,8153
2021-07-30,8147
2021-07-31,8105
2021-08-01,8100
2021-08-02,8056
2021-08-03,7986
2021-08-04,7887
2021-08-05,7770
2021-08-06,7638
2021-08-07,7498
2021-08-08,7406
2021-08-09,7287
2021-08-10,7212
2021-08-11,7246
2021-08-12,7216
2021-08-13,7217
2021-08-14,7189
2021-08-15,7187
2021-08-16,7185
2021-08-17,7208
2021-08-18,7183
2021-08-19,7219
2021-08-20,7237
2021-08-21,7269
2021-08-22,7247
2021-08-23,7245
2021-08-24,7198
2021-08-25,7134
2021-08-26,7127
2021-08-27,7078
2021-08-28,7076
2021-08-29,7074
2021-08-30,7040
2021-08-31,7144
2021-09-01,7211
2021-09-02,7312
2021-09-03,7391
2021-09-04,7508
2021-09-05,7571
2021-09-06,7714
2021-09-07,7712
2021-09-08,7811
2021-09-09,7874
2021-09-10,7930
2021-09-11,8034
2021-09-12,8217
2021-09-13,8217
2021-09-14,8304
2021-09-15,8278
2021-09-16,8252
2021-09-17,8183
2021-09-18,8224
2021-09-19,8102
2021-09-20,8084
2021-09-21,8046
2021-09-22,8052
2021-09-23,8040
2021-09-24,8073
2021-09-25,7998
2021-09-26,8042
2021-09-27,8081
2021-09-28,7992
2021-09-29,7918
2021-09-30,7791
2021-10-01,7737
2021-10-02,7661
2021-10-03,7562
2021-10-04,7475
2021-10-05,7452
2021-10-06,7471
2021-10-07,7483
2021-10-08,7462
2021-10-09,7470
2021-10-10,7477
2021-10-11,7444
2021-10-12,7377
2021-10-13,7337
2021-10-14,7334
2021-10-15,7289
2021-10-16,7303
2021-10-17,7303
2021-10-18,7295
2021-10-19,7326
2021-10-20,7314
2021-10-21,7323
2021-10-22,7333
2021-10-23,7308
2021-10-24,7280
2021-10-25,7260
2021-10-26,7322
2021-10-27,7332
2021-10-28,7349
2021-10-29,7397
2021-10-30,7511
2021-10-31,7582
2021-11-01,7574
2021-11-02,7531
2021-11-03,7530
2021-11-04,7543
2021-11-05,7481
2021-11-06,7440
2021-11-07,7375
2021-11-08,7388
2021-11-09,7406
2021-11-10,7467
2021-11-11,7482
2021-11-12,7559
2021-11-13,7656
2021-11-14,7701
2021-11-15,7726
2021-11-16,7811
2021-11-17,7855
2021-11-18,7913
2021-11-19,7928
2021-11-20,7969
2021-11-21,8017
2021-11-22,8033
2021-11-23,8066
2021-11-24,8106
2021-11-25,8185
2021-11-26,8201
2021-11-27,8178
2021-11-28,8156
2021-11-29,8140
2021-11-30,8088
2021-12-01,7994
2021-12-02,7924
2021-12-03,7857
2021-12-04,7824
2021-12-05,7787
2021-12-06,7747
2021-12-07,7759
2021-12-08,7761
2021-12-09,7716
2021-12-10,7692
2021-12-11,7713
2021-12-12,7710
2021-12-13,7736
2021-12-14,7701
2021-12-15,7658
2021-12-16,7651
2021-12-17,7631
2021-12-18,7631
2021-12-19,7634
2021-12-20,7634
2021-12-21,7637
2021-12-22,7610
2021-12-23,7546
2021-12-24,7476
2021-12-25,7370
2021-12-26,7243
2021-12-27,7225
2021-12-28,7184
2021-12-29,7111
2021-12-30,7054
2021-12-31,7057
2022-01-01,7072
2022-01-02,7079
2022-01-03,7082
2022-01-04,7081
2022-01-05,7095
2022-01-06,7106
2022-01-07,7118
2022-01-08,7160
2022-01-09,7147
2022-01-10,7127
2022-01-11,7156
2022-01-12,7204
2022-01-13,7243
2022-01-14,7270
2022-01-15,7291
2022-01-16,7299
2022-01-17,7336
2022-01-18,7340
2022-01-19,7318
2022-01-20,7370
2022-01-21,7387
2022-01-22,7407
2022-01-23,7458
2022-01-24,7451
2022-01-25,7446
2022-01-26,7444
2022-01-27,7469
2022-01-28,7469
2022-01-29,7495
2022-01-30,7450
2022-01-31,7444
2022-02-01,7437
2022-02-02,7441
2022-02-03,7409
2022-02-04,7418
2022-02-05,7448
2022-02-06,7490
2022-02-07,7492
2022-02-08,7521
2022-02-09,7518
2022-02-10,7500
2022-02-11,7442
2022-02-12,7439
2022-02-13,7471
2022-02-14,7503
2022-02-15,7484
2022-02-16,7492
2022-02-17,7556
2022-02-18,7598
2022-02-19,7582
2022-02-20,7601
2022-02-21,7624
2022-02-22,7656
2022-02-23,7695
2022-02-24,7804
2022-02-25,7983
2022-02-26,8293
2022-02-27,8550
2022-02-28,8766
2022-03-01,9084
2022-03-02,9291
2022-03-03,9432
2022-03-04,9435
2022-03-05,9437
2022-03-06,9480
2022-03-07,9459
2022-03-08,9404
2022-03-09,9362
2022-03-10,9380
2022-03-11,9459
2022-03-12,9497
2022-03-13,9455
2022-03-14,9449
2022-03-15,9465
2022-03-16,9506
2022-03-17,9477
2022-03-18,9370
2022-03-19,9281
2022-03-20,9216
2022-03-21,9187
2022-03-22,9276
2022-03-23,9235
2022-03-24,9247
2022-03-25,9277
2022-03-26,9320
2022-03-27,9411
2022-03-28,9474
2022-03-29,9458
2022-03-30,9410
2022-03-31,9379
2022-04-01,9268
2022-04-02,9155
2022-04-03,9077
2022-04-04,8981
2022-04-05,8882
2022-04-06,8810
2022-04-07,8712
2022-04-08,8691
2022-04-09,8690
2022-04-10,8612
2022-04-11,8626
2022-04-12,8596
2022-04-13,8565
2022-04-14,8621
2022-04-15,8625
2022-04-16,8600
2022-04-17,8643
2022-04-18,8667
2022-04-19,8763
2022-04-20,8898
2022-04-21,9024
2022-04-22,9336
2022-04-23,9648
2022-04-24,9840
2022-04-25,10112
2022-04-26,10224
2022-04-27,10276
2022-04-28,10230
2022-04-29,10056
2022-04-30,9916
2022-05-01,9861
2022-05-02,9720
2022-05-03,9620
2022-05-04,9535
2022-05-05,9446
2022-05-06,9372
2022-05-07,9375
2022-05-08,9284
2022-05-09,9221
2022-05-10,9128
2022-05-11,9068
2022-05-12,9051
2022-05-13,9016
2022-05-14,8998
2022-05-15,9010
2022-05-16,8940
2022-05-17,8969
2022-05-18,8958
2022-05-19,8953
2022-05-20,8964
2022-05-21,9019
2022-05-22,8964
2022-05-23,8951
2022-05-24,8888
2022-05-25,8896
2022-05-26,8905
2022-05-27,8824
2022-05-28,8753
2022-05-29,8668
2022-05-30,8638
2022-05-31,8607
2022-06-01,8508
2022-06-02,8485
2022-06-03,8486
2022-06-04,8477
2022-06-05,8530
2022-06-06,8427
2022-06-07,8391
2022-06-08,8325
2022-06-09,8282
2022-06-10,8217
2022-06-11,8219
2022-06-12,8242
2022-06-13,8231
2022-06-14,8236
2022-06-15,8164
2022-06-16,8147
2022-06-17,8136
2022-06-18,8057
2022-06-19,8020
2022-06-20,7960
2022-06-21,7879
2022-06-22,7848
2022-06-23,7771
2022-06-24,7743
2022-06-25,7735
2022-06-26,7669
2022-06-27,7644
2022-06-28,7595
2022-06-29,7578
2022-07-01,7613
2022-07-02,7628
2022-07-03,7636
2022-07-04,7669
2022-07-05,7731
2022-07-06,7729
2022-07-07,7652
2022-07-08,7675
2022-07-09,7653
2022-07-10,7619
2022-07-11,7597
2022-07-12,7585
2022-07-13,7523
2022-07-14,7543
2022-07-15,7536
2022-07-16,7552
2022-07-17,7564
2022-07-18,7598
2022-07-19,7610
2022-07-20,7617
2022-07-21,7623
2022-07-22,7587
2022-07-23,7577
2022-07-24,7601
2022-07-25,7664
2022-07-26,7657
2022-07-27,7629
2022-07-28,7708
2022-07-29,7685
2022-07-30,7682
2022-08-01,7615
2022-08-02,7595
2022-08-03,7527
2022-08-04,7456
2022-08-05,7461
2022-08-06,7452
2022-08-07,7498
2022-08-08,7438
2022-08-09,7450
2022-08-10,7478
2022-08-11,7476
2022-08-12,7437
2022-08-13,7450
2022-08-14,7489
2022-08-15,7561
2022-08-16,7593
2022-08-17,7643
2022-08-18,7712
2022-08-19,7731
2022-08-20,7789
2022-08-21,7774
